Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Sunday, August 4, 2024 6:30 PM CEST",1012,1008,28.6,61,29.5,64,22.0,32.6,29.5,32.6,188,5.8,5.8,6.1,0.0,0.0,0.0,0.0,6829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 6:35 PM CEST",1012,1008,28.6,61,29.4,64,21.9,32.4,29.4,32.4,258,6.8,6.8,7.6,0.0,0.0,0.0,0.0,6529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 6:40 PM CEST",1012,1008,28.5,61,29.3,65,22.0,32.4,29.3,32.4,51,4.3,4.3,4.3,0.0,0.0,0.0,0.0,6249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 6:45 PM CEST",1012,1008,28.4,61,29.3,64,21.8,32.2,29.3,32.2,156,5.4,5.4,6.1,0.0,0.0,0.0,0.0,5870,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 6:50 PM CEST",1012,1008,28.3,61,29.1,64,21.6,31.9,29.1,31.9,279,2.2,2.2,2.2,0.0,0.0,0.0,0.0,5580,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 6:55 PM CEST",1012,1008,28.2,61,29.2,64,21.7,32.1,29.2,32.1,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:00 PM CEST",1012,1008,28.1,61,29.5,65,22.2,32.8,29.5,32.8,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:05 PM CEST",1012,1008,28.0,61,29.4,64,21.9,32.4,29.4,32.4,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:10 PM CEST",1012,1008,27.9,61,29.5,63,21.7,32.5,29.5,32.5,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:15 PM CEST",1012,1008,27.8,62,29.5,62,21.5,32.3,29.5,32.3,322,2.2,2.2,2.2,0.0,0.0,0.0,0.0,4359,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:20 PM CEST",1012,1008,27.8,62,29.4,64,21.9,32.4,29.4,32.4,246,1.8,1.8,1.8,0.0,0.0,0.0,0.0,4200,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:25 PM CEST",1012,1008,27.7,62,29.4,64,21.9,32.4,29.4,32.4,283,2.9,2.9,2.9,0.0,0.0,0.0,0.0,4019,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:30 PM CEST",1012,1008,27.6,62,29.1,65,21.9,32.0,29.1,32.0,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:35 PM CEST",1012,1008,27.5,63,29.2,65,21.9,32.2,29.2,32.2,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:40 PM CEST",1011,1008,27.5,63,29.2,65,21.9,32.2,29.2,32.2,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:45 PM CEST",1011,1008,27.4,63,29.2,65,21.9,32.2,29.2,32.2,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:50 PM CEST",1012,1008,27.3,63,29.2,64,21.7,32.1,29.2,32.1,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 7:55 PM CEST",1012,1008,27.3,64,29.2,64,21.7,32.1,29.2,32.1,204,5.8,5.8,6.1,0.0,0.0,0.0,0.0,3009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:00 PM CEST",1012,1008,27.3,64,29.1,65,21.9,32.0,29.1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:05 PM CEST",1012,1008,27.2,64,29.0,65,21.8,31.8,29.0,31.8,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:10 PM CEST",1011,1008,27.2,64,28.9,65,21.7,31.6,28.9,31.6,196,3.2,3.2,3.2,0.0,0.0,0.0,0.0,2449,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:15 PM CEST",1012,1008,27.1,64,28.8,66,21.8,31.6,28.8,31.6,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:20 PM CEST",1011,1008,27.2,65,28.8,67,22.1,31.8,28.8,31.8,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:25 PM CEST",1011,1008,27.1,65,28.8,67,22.1,31.8,28.8,31.8,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:30 PM CEST",1012,1008,27.1,65,28.7,68,22.2,31.8,28.7,31.8,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:35 PM CEST",1012,1008,27.1,65,28.5,68,22.0,31.4,28.5,31.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:40 PM CEST",1012,1008,27.1,65,28.5,68,22.0,31.4,28.5,31.4,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:45 PM CEST",1012,1008,27.1,66,28.5,68,22.0,31.4,28.5,31.4,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:50 PM CEST",1012,1008,27.1,66,28.5,67,21.8,31.2,28.5,31.2,181,3.6,3.6,3.6,0.0,0.0,0.0,0.0,590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 8:55 PM CEST",1012,1008,27.0,66,28.5,68,22.0,31.4,28.5,31.4,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:00 PM CEST",1012,1008,27.0,66,28.5,68,22.0,31.4,28.5,31.4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:05 PM CEST",1012,1008,27.0,66,28.5,68,22.0,31.4,28.5,31.4,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:10 PM CEST",1012,1009,27.0,66,28.5,68,22.0,31.4,28.5,31.4,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:15 PM CEST",1012,1009,27.0,66,28.4,68,21.9,31.2,28.4,31.2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:20 PM CEST",1012,1009,27.0,66,28.4,68,21.9,31.2,28.4,31.2,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:25 PM CEST",1012,1009,27.0,66,28.4,69,22.2,31.3,28.4,31.3,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:30 PM CEST",1012,1009,27.0,66,28.2,69,22.0,30.9,28.2,30.9,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:35 PM CEST",1012,1009,27.0,66,28.1,70,22.1,30.9,28.1,30.9,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:40 PM CEST",1013,1009,27.0,67,28.1,70,22.1,30.9,28.1,30.9,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:45 PM CEST",1013,1009,27.0,67,28.1,70,22.1,30.9,28.1,30.9,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:50 PM CEST",1013,1009,27.0,67,28.0,70,22.0,30.7,28.0,30.7,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 9:55 PM CEST",1013,1009,27.0,67,27.9,71,22.2,30.6,27.9,30.6,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:00 PM CEST",1013,1010,27.0,67,27.9,71,22.2,30.6,27.9,30.6,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:05 PM CEST",1013,1009,27.0,67,27.9,71,22.2,30.6,27.9,30.6,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:10 PM CEST",1013,1010,27.0,67,27.8,72,22.3,30.5,27.8,30.5,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:15 PM CEST",1013,1010,27.0,67,27.8,72,22.3,30.5,27.8,30.5,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:20 PM CEST",1013,1009,27.0,67,27.7,73,22.4,30.5,27.7,30.5,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:25 PM CEST",1013,1010,27.0,67,27.7,73,22.4,30.5,27.7,30.5,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:30 PM CEST",1013,1010,26.9,67,27.7,73,22.4,30.5,27.7,30.5,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:35 PM CEST",1013,1010,27.0,67,27.6,73,22.3,30.3,27.6,30.3,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:40 PM CEST",1013,1010,27.0,67,27.6,74,22.6,30.4,27.6,30.4,282,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:45 PM CEST",1013,1010,27.0,68,27.5,74,22.5,30.2,27.5,30.2,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:50 PM CEST",1013,1010,27.0,68,27.5,74,22.5,30.2,27.5,30.2,210,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 10:55 PM CEST",1013,1010,27.0,68,27.5,74,22.5,30.2,27.5,30.2,234,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:00 PM CEST",1013,1010,27.0,68,27.5,74,22.5,30.2,27.5,30.2,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:05 PM CEST",1013,1010,27.0,68,27.4,74,22.4,30.0,27.4,30.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:10 PM CEST",1013,1010,27.0,68,27.4,74,22.4,30.0,27.4,30.0,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:15 PM CEST",1013,1010,27.0,68,27.5,75,22.7,30.3,27.5,30.3,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:20 PM CEST",1013,1010,27.0,68,27.4,75,22.6,30.1,27.4,30.1,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:25 PM CEST",1013,1010,26.9,68,27.3,75,22.5,29.9,27.3,29.9,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:30 PM CEST",1013,1010,27.0,68,27.3,75,22.5,29.9,27.3,29.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:35 PM CEST",1013,1010,27.0,68,27.4,75,22.6,30.1,27.4,30.1,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:40 PM CEST",1013,1010,27.0,68,27.4,75,22.6,30.1,27.4,30.1,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:45 PM CEST",1013,1009,27.0,69,27.4,76,22.8,30.2,27.4,30.2,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:50 PM CEST",1013,1010,27.0,69,27.4,75,22.6,30.1,27.4,30.1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, August 4, 2024 11:55 PM CEST",1013,1010,27.0,69,27.4,75,22.6,30.1,27.4,30.1,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:00 AM CEST",1013,1010,27.0,69,27.4,75,22.6,30.1,27.4,30.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:05 AM CEST",1013,1010,27.0,69,27.4,74,22.4,30.0,27.4,30.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:10 AM CEST",1013,1010,26.9,69,27.4,74,22.4,30.0,27.4,30.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:15 AM CEST",1013,1010,27.0,69,27.4,74,22.4,30.0,27.4,30.0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:20 AM CEST",1013,1010,26.9,69,27.3,75,22.5,29.9,27.3,29.9,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:25 AM CEST",1013,1010,27.0,69,27.3,75,22.5,29.9,27.3,29.9,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:30 AM CEST",1013,1010,26.9,69,27.3,75,22.5,29.9,27.3,29.9,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:35 AM CEST",1013,1010,27.0,69,27.2,76,22.6,29.8,27.2,29.8,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:40 AM CEST",1013,1010,27.0,69,27.2,76,22.6,29.8,27.2,29.8,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:45 AM CEST",1013,1010,27.0,69,27.2,75,22.4,29.7,27.2,29.7,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:50 AM CEST",1013,1010,26.9,69,27.2,75,22.4,29.7,27.2,29.7,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, August 5, 2024 12:55 AM CEST",1013,1010,27.0,69,27.2,75,22.4,29.7,27.2,29.7,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
