Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Saturday, May 11, 2024 1:20 AM CEST",1018,1015,24.1,50,18.6,55,9.4,---,18.6,18.6,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:25 AM CEST",1018,1015,24.1,50,18.6,57,9.9,---,18.6,18.6,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:30 AM CEST",1018,1015,24.1,50,18.6,56,9.7,---,18.6,18.6,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:35 AM CEST",1018,1015,24.2,50,18.4,58,10.0,---,18.4,18.4,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:40 AM CEST",1018,1015,24.2,50,18.4,59,10.3,---,18.4,18.4,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:45 AM CEST",1018,1015,24.2,50,18.2,58,9.8,---,18.2,18.2,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:50 AM CEST",1018,1015,24.3,50,18.1,59,10.0,---,18.1,18.1,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 1:55 AM CEST",1018,1015,24.3,50,18.2,57,9.5,---,18.2,18.2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:00 AM CEST",1018,1015,24.3,50,18.4,57,9.7,---,18.4,18.4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:05 AM CEST",1018,1015,24.3,50,18.4,57,9.7,---,18.4,18.4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:10 AM CEST",1018,1014,24.3,50,18.3,60,10.4,---,18.3,18.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:15 AM CEST",1018,1014,24.3,50,18.1,59,10.0,---,18.1,18.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:20 AM CEST",1018,1015,24.3,50,18.1,59,10.0,---,18.1,18.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:25 AM CEST",1018,1015,24.3,50,18.1,60,10.2,---,18.1,18.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:30 AM CEST",1018,1014,24.3,50,18.0,59,9.9,---,18.0,18.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:35 AM CEST",1018,1014,24.3,50,18.0,58,9.6,---,18.0,18.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:40 AM CEST",1018,1014,24.3,50,17.9,58,9.5,---,17.9,17.9,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:45 AM CEST",1018,1014,24.3,50,17.9,56,9.0,---,17.9,17.9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:50 AM CEST",1018,1014,24.3,50,17.9,55,8.7,---,17.9,17.9,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 2:55 AM CEST",1018,1014,24.3,50,17.9,54,8.5,---,17.9,17.9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:00 AM CEST",1018,1014,24.3,50,17.9,55,8.7,---,17.9,17.9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:05 AM CEST",1018,1014,24.3,50,17.8,54,8.4,---,17.8,17.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:10 AM CEST",1018,1014,24.3,50,17.8,55,8.6,---,17.8,17.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:15 AM CEST",1018,1014,24.3,50,17.7,56,8.8,---,17.7,17.7,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:20 AM CEST",1018,1014,24.3,50,17.7,54,8.3,---,17.7,17.7,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:25 AM CEST",1018,1014,24.3,50,17.7,55,8.6,---,17.7,17.7,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:30 AM CEST",1018,1014,24.3,49,17.6,55,8.5,---,17.6,17.6,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:35 AM CEST",1018,1014,24.3,49,17.6,55,8.5,---,17.6,17.6,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:40 AM CEST",1018,1014,24.3,49,17.5,55,8.4,---,17.5,17.5,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:45 AM CEST",1018,1014,24.3,49,17.5,55,8.4,---,17.5,17.5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:50 AM CEST",1018,1014,24.3,49,17.4,58,9.1,---,17.4,17.4,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 3:55 AM CEST",1018,1014,24.3,49,17.3,56,8.4,---,17.3,17.3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:00 AM CEST",1017,1014,24.3,49,17.3,56,8.4,---,17.3,17.3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:05 AM CEST",1017,1014,24.3,49,17.3,56,8.4,---,17.3,17.3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:10 AM CEST",1017,1014,24.2,49,17.3,58,9.0,---,17.3,17.3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:15 AM CEST",1017,1014,24.2,49,17.3,57,8.7,---,17.3,17.3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:20 AM CEST",1017,1014,24.2,49,17.3,56,8.4,---,17.3,17.3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:25 AM CEST",1017,1014,24.1,49,17.3,57,8.7,---,17.3,17.3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:30 AM CEST",1017,1014,24.1,48,17.2,60,9.4,---,17.2,17.2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:35 AM CEST",1017,1014,23.9,48,17.0,63,9.9,---,17.0,17.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:40 AM CEST",1017,1014,23.7,48,16.9,64,10.1,---,16.9,16.9,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:45 AM CEST",1017,1014,23.6,48,16.8,64,10.0,---,16.8,16.8,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:50 AM CEST",1017,1014,23.4,49,16.8,64,10.0,---,16.8,16.8,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 4:55 AM CEST",1017,1013,23.3,49,16.7,64,9.9,---,16.7,16.7,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:00 AM CEST",1017,1013,23.3,49,16.7,63,9.6,---,16.7,16.7,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:05 AM CEST",1017,1013,23.2,49,16.7,61,9.1,---,16.7,16.7,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:10 AM CEST",1017,1013,23.1,49,16.7,61,9.1,---,16.7,16.7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:15 AM CEST",1017,1013,23.0,49,16.7,60,8.9,---,16.7,16.7,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:20 AM CEST",1017,1013,22.9,49,16.7,60,8.9,---,16.7,16.7,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:25 AM CEST",1017,1013,22.8,49,16.7,60,8.9,---,16.7,16.7,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:30 AM CEST",1017,1013,23.0,50,16.6,60,8.8,---,16.6,16.6,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:35 AM CEST",1017,1013,23.7,50,16.5,60,8.7,---,16.5,16.5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:40 AM CEST",1017,1013,23.9,49,16.5,60,8.7,---,16.5,16.5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:45 AM CEST",1017,1013,23.8,49,16.5,59,8.5,---,16.5,16.5,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:50 AM CEST",1017,1013,23.6,49,16.5,58,8.2,---,16.5,16.5,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 5:55 AM CEST",1017,1013,23.5,49,16.5,59,8.5,---,16.5,16.5,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:00 AM CEST",1017,1013,23.4,49,16.5,59,8.5,---,16.5,16.5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:05 AM CEST",1016,1013,23.3,49,16.4,59,8.4,---,16.4,16.4,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:10 AM CEST",1016,1013,23.2,49,16.4,59,8.4,---,16.4,16.4,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:15 AM CEST",1016,1013,23.2,49,16.3,59,8.3,---,16.3,16.3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:20 AM CEST",1017,1013,23.1,49,16.3,60,8.5,---,16.3,16.3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:25 AM CEST",1017,1013,23.0,49,16.3,60,8.5,---,16.3,16.3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:30 AM CEST",1017,1013,23.0,49,16.3,60,8.5,---,16.3,16.3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:35 AM CEST",1017,1013,23.0,49,16.2,60,8.4,---,16.2,16.2,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:40 AM CEST",1017,1013,22.9,49,16.2,60,8.4,---,16.2,16.2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:45 AM CEST",1017,1013,22.9,49,16.2,60,8.4,---,16.2,16.2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:50 AM CEST",1017,1013,22.8,49,16.2,60,8.4,---,16.2,16.2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 6:55 AM CEST",1017,1013,22.8,49,16.2,60,8.4,---,16.2,16.2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:00 AM CEST",1016,1013,22.7,49,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:05 AM CEST",1017,1013,22.7,49,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:10 AM CEST",1017,1013,22.7,49,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:15 AM CEST",1017,1013,22.7,50,16.3,60,8.5,---,16.3,16.3,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:20 AM CEST",1017,1013,22.6,50,16.4,60,8.6,---,16.4,16.4,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:25 AM CEST",1017,1013,22.6,50,16.4,59,8.4,---,16.4,16.4,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:30 AM CEST",1017,1013,22.5,50,16.5,59,8.5,---,16.5,16.5,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3270,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:35 AM CEST",1017,1013,22.5,50,16.5,59,8.5,---,16.5,16.5,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:40 AM CEST",1017,1013,22.5,50,16.6,59,8.6,---,16.6,16.6,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:45 AM CEST",1017,1013,22.5,50,16.7,58,8.4,---,16.7,16.7,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4319,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, May 11, 2024 7:50 AM CEST",1017,1013,22.4,50,16.7,59,8.7,---,16.7,16.7,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
